Wavelength,IC1_background,IC1_spot,IC2_background,IC2_spot,IC3_background,IC3_spot,IC4_background,IC4_spot,IC5_background,IC5_spot,IC6_background,IC6_spot,IC7_background,IC7_spot,IC8_background,IC8_spot,IC9_background,IC9_spot,IC10_background,IC10_spot,IC11_background,IC11_spot,IC12_background,IC12_spot,IC13_background,IC13_spot,IC14_background,IC14_spot,IC15_background,IC15_spot,IC16_background,IC16_spot,IC17_background,IC17_spot,IC18_background,IC18_spot,IC19_background,IC19_spot,IC20_background,IC20_spot,IC21_background,IC21_spot,IC22_background,IC22_spot,IC23_background,IC23_spot,IC24_background,IC24_spot,IC25_background,IC25_spot,IC26_background,IC26_spot,IC27_background,IC27_spot,IC28_background,IC28_spot,IC29_background,IC29_spot,IC30_background,IC30_spot,IC31_background,IC31_spot,IC32_background,IC32_spot,IC33_background,IC33_spot,IC34_background,IC34_spot,IC35_background,IC35_spot,IC36_background,IC36_spot,IC37_background,IC37_spot,IC38_background,IC38_spot,IC39_background,IC39_spot,IC40_background,IC40_spot,IC41_background,IC41_spot,IC42_background,IC42_spot,IC43_background,IC43_spot,IC44_background,IC44_spot,IC45_background,IC45_spot,IC46_background,IC46_spot,IC47_background,IC47_spot,IC48_background,IC48_spot,IC49_background,IC49_spot,IC50_background,IC50_spot,IC51_background,IC51_spot,IC52_background,IC52_spot,IC53_background,IC53_spot,IC54_background,IC54_spot,IC55_background,IC55_spot,IC56_background,IC56_spot,IC57_background,IC57_spot,IC58_background,IC58_spot,IC59_background,IC59_spot,IC60_background,IC60_spot,IC61_background,IC61_spot,IC62_background,IC62_spot,IC63_background,IC63_spot,IC64_background,IC64_spot,IC65_background,IC65_spot,IC66_background,IC66_spot,IC67_background,IC67_spot,IC68_background,IC68_spot,IC69_background,IC69_spot,IC70_background,IC70_spot,IC71_background,IC71_spot,IC72_background,IC72_spot,IC73_background,IC73_spot,IC74_background,IC74_spot,IC75_background,IC75_spot,IC76_background,IC76_spot,IC77_background,IC77_spot,IC78_background,IC78_spot,IC79_background,IC79_spot,IC80_background,IC80_spot,IC81_background,IC81_spot,IC82_background,IC82_spot,IC83_background,IC83_spot,IC84_background,IC84_spot
313,10.34666667,3.841933333,9.376133333,3.841133333,16.41313333,2.382,10.35373333,3.6938,21.5254,11.5788,16.48026667,1.675933333,21.64786667,1.379333333,41.8484,13.2468,23.2112,7.4604,9.3402,1.057866667,6.059733333,1.049,10.46853333,1.301066667,29.5382,4.982333333,8.996333333,2.0554,15.73453333,2.604066667,10.5016,1.922133333,9.619866667,2.372533333,25.13273333,2.2486,17.7332,5.765066667,16.6264,1.6974,4.294133333,1.761666667,24.0722,2.642533333,11.66853333,3.886466667,15.3406,1.378333333,25.63786667,4.040866667,21.214,6.366866667,15.023,1.232533333,10.01306667,3.7666,17.5552,3.072266667,17.72806667,1.9576,11.3304,1.493866667,22.77173333,0.9708,8.796533333,1.712066667,16.307,1.128933333,9.5804,2.662466667,12.56333333,4.763066667,8.2184,2.6542,4.6752,0.1304,9.673,3.321066667,25.48526667,2.541133333,23.69,1.141333333,15.1372,1.756533333,23.7146,2.877666667,43.55193333,6.139,9.853466667,1.971866667,7.511933333,0.7554,16.84166667,2.5388,3.958733333,0.473666667,29.39453333,4.884533333,24.22226667,3.897133333,8.161,3.557333333,22.93066667,2.658,18.19333333,1.997266667,9.180333333,0.180733333,21.8902,2.136266667,7.6512,1.7142,12.81646667,1.531533333,11.51846667,1.415266667,16.6866,1.418666667,21.4066,3.600133333,11.7428,4.223733333,6.307133333,0.788133333,26.94866667,1.2262,28.48686667,13.66166667,13.54953333,7.4442,33.0206,1.135733333,31.00646667,2.067466667,6.076266667,1.873733333,16.27933333,0.470866667,32.7754,1.8724,9.8106,1.619133333,17.66466667,0.685266667,25.47233333,3.2346,21.91306667,5.1172,8.8222,1.986,27.14406667,2.262266667,7.633533333,1.681,15.9406,3.164533333,23.38666667,2.823933333,15.89086667,0.665,13.3418,2.643333333,11.48813333,1.627733333,24.34706667,0.839933333,11.47186667,0.428
314,10.31706667,3.6088,9.316333333,3.504266667,16.42686667,2.056,10.051,3.219933333,21.69613333,11.3842,16.53066667,1.4316,21.8672,0.842933333,42.6484,12.96313333,23.17806667,7.290333333,9.0296,0.5024,5.558733333,0.388866667,10.09906667,0.805933333,29.89226667,5.096533333,9.045266667,2.079333333,15.6596,2.518333333,10.46206667,1.807466667,9.625466667,2.323066667,25.44186667,2.089,17.88613333,5.659333333,16.6288,1.629333333,3.887866667,1.711866667,24.35073333,2.482866667,11.566,3.767466667,15.75713333,1.132266667,25.84133333,4.050933333,21.18446667,6.246866667,14.99966667,1.0604,9.690066667,3.450733333,17.334,2.612866667,17.78426667,1.770266667,11.3064,1.330933333,22.89273333,0.7874,8.498533333,1.414533333,15.8758,0.675733333,9.391333333,2.384533333,12.71233333,4.454466667,8.112666667,2.3424,4.502533333,-0.151933333,9.540733333,2.795533333,25.68633333,2.1976,23.9188,0.878333333,14.98913333,1.391066667,23.6092,2.697666667,44.1254,5.772,9.610133333,1.729133333,7.253133333,0.527466667,16.9806,2.047666667,3.743266667,0.427,29.63926667,4.587133333,24.2046,3.678866667,7.844333333,3.088733333,22.9426,2.1624,18.019,1.642,8.942,-0.097133333,22.35006667,1.6038,7.3378,1.1452,12.62146667,0.951866667,11.27053333,0.8572,16.31553333,0.978666667,21.46246667,3.076666667,11.13833333,3.631733333,6.105666667,0.24,26.60506667,0.810266667,28.12373333,13.39746667,13.2606,6.9856,33.2016,0.4228,31.03833333,1.6314,5.551266667,1.304933333,15.99053333,0.181866667,33.20473333,1.485133333,9.268533333,1.182466667,17.7056,0.456666667,25.8028,3.087866667,22.2328,5.2486,9.013066667,1.803133333,27.97113333,2.2614,7.436466667,1.7046,16.45646667,3.2358,23.68146667,2.482933333,16.13966667,0.5068,13.2396,2.4966,11.52,1.5176,24.27746667,0.863533333,11.41873333,0.027133333
315,10.24126667,3.708733333,9.321133333,3.660933333,16.37426667,2.048933333,9.9774,3.2178,21.8882,11.40006667,16.76193333,1.5992,21.75593333,1.0966,42.77826667,13.05713333,23.3448,7.358333333,9.007533333,0.6342,5.7582,0.530733333,10.13033333,1.192666667,30.24286667,5.0078,8.931866667,2.1332,15.45313333,2.365866667,10.60626667,1.8036,9.5812,2.273333333,25.7556,2.256533333,18.11473333,5.532866667,16.92486667,1.701066667,3.891266667,1.758466667,24.4192,2.4544,11.67326667,3.786866667,16.1126,1.160666667,25.89286667,3.871,20.87913333,5.908666667,14.884,0.730333333,9.411333333,3.122133333,17.26526667,2.420666667,17.87593333,1.508933333,11.1768,1.126333333,22.60013333,0.605333333,8.115733333,1.198733333,15.48693333,0.482066667,8.963866667,2.169133333,12.7652,4.2294,7.991933333,2.138533333,4.2544,-0.266,9.250133333,2.455133333,25.55533333,1.9596,23.55813333,0.593733333,14.87306667,1.129666667,23.4194,2.6422,44.74726667,5.536066667,9.410733333,1.3992,7.074866667,0.4252,16.9004,1.969333333,3.6198,0.255933333,30.14653333,4.615333333,24.73406667,3.799933333,7.785,3.105066667,23.30286667,2.335466667,18.16533333,1.750466667,9.005133333,0.124933333,22.74746667,1.761333333,7.2688,1.347933333,12.65113333,1.1428,11.36853333,1.042133333,16.73066667,1.3872,21.4528,3.3612,11.11746667,3.698533333,6.059666667,0.418933333,27.23706667,1.0658,28.6154,13.58606667,13.1826,7.1586,33.70973333,0.651533333,31.50773333,1.797,5.690133333,1.5218,15.99786667,0.3824,34.02766667,1.735466667,9.561933333,1.408933333,18.10746667,0.788533333,25.99466667,3.001466667,22.32073333,5.163666667,8.992866667,1.731066667,28.78593333,2.127866667,7.329333333,1.656666667,16.58486667,3.2742,23.92226667,2.485066667,16.44493333,0.621066667,13.21346667,2.430466667,11.36093333,1.503533333,24.57186667,0.835,11.4516,0.043733333
316,10.15286667,3.588933333,9.1898,3.657466667,16.31533333,2.0528,9.724733333,3.194,21.88793333,11.57493333,16.62693333,1.399,21.9586,0.9532,43.0086,12.98373333,23.4528,7.371,9.004733333,0.6448,5.6808,0.551333333,9.877466667,1.145933333,30.491,4.872066667,8.925733333,2.006933333,15.29606667,2.214266667,10.73513333,1.836333333,9.599066667,2.196133333,26.1504,2.216266667,18.19893333,5.4784,17.20426667,1.769733333,3.816733333,1.878733333,24.5892,2.482733333,11.49786667,3.89,16.41406667,1.076066667,26.20286667,3.860866667,21.26453333,6.010133333,15.06286667,0.893333333,9.5836,3.355466667,17.53406667,2.463466667,18.2736,1.7794,11.30653333,1.1752,23.1098,0.862533333,8.271933333,1.204333333,15.63473333,0.692133333,9.074866667,2.304933333,12.55366667,4.684133333,7.9846,2.252266667,4.2228,-0.0128,9.2824,2.58,26.1188,1.920333333,23.81326667,0.7812,14.87826667,1.215,23.51366667,2.7892,45.63446667,5.6022,9.489533333,1.311466667,7.1696,0.680666667,17.1912,2.1154,3.644533333,0.3274,30.278,4.622533333,24.84513333,3.834466667,7.732466667,3.1046,23.28666667,2.457933333,18.26113333,1.777866667,8.853533333,0.170933333,22.9394,1.850666667,7.254266667,1.5108,12.58346667,1.1484,11.257,1.084866667,16.6284,1.2962,21.3428,3.409333333,11.04286667,3.7682,6.037866667,0.3562,27.15586667,1,28.44733333,13.50346667,13.0288,7.217733333,33.65853333,0.646333333,31.81373333,1.678066667,5.838333333,1.393733333,15.96746667,0.305133333,34.03693333,1.8606,9.396733333,1.3902,18.21626667,0.869666667,26.107,2.9162,22.60353333,4.964866667,8.587733333,1.477733333,29.43046667,1.990133333,7.1844,1.4784,16.49173333,3.027733333,24.14613333,2.373933333,16.14706667,0.534333333,12.9616,2.370866667,11.3216,1.308866667,24.38266667,0.624266667,11.42933333,-0.131133333
317,10.13546667,3.6322,9.2222,3.452666667,16.34066667,2.117133333,9.601,2.967066667,22.03813333,11.6382,16.89926667,1.269066667,22.05366667,0.717733333,43.56433333,13.0894,23.6084,7.368466667,9.123,0.417533333,5.703,0.200133333,9.8672,0.9108,31.03413333,5.011,9.075066667,2.083933333,15.78246667,2.281333333,11.00826667,1.833666667,9.817133333,2.234333333,26.62193333,2.2648,18.42093333,5.601266667,17.61346667,1.902,4.015066667,2.0588,25.15113333,2.397066667,11.58193333,3.9072,16.77006667,1.110866667,26.32106667,3.851133333,21.45526667,6.066866667,15.38893333,0.7216,9.7366,3.482066667,17.78906667,2.4124,18.44953333,1.760066667,11.36126667,1.1778,23.76946667,0.896533333,8.1982,1.1366,15.74386667,0.576733333,9.063,2.495466667,12.94873333,4.617866667,8.013866667,2.351333333,4.248133333,-0.097,9.561933333,2.530933333,26.76866667,1.8344,23.98706667,0.8744,15.00713333,1.0676,23.75753333,2.9234,46.58786667,5.6568,9.631066667,1.4078,7.287,0.6698,17.69986667,2.015666667,3.667,0.406866667,30.84766667,4.469733333,24.87733333,3.9376,7.7936,2.923733333,23.67126667,2.35,18.37813333,1.6686,9.0026,0.1934,23.3104,1.827066667,7.302533333,1.486333333,12.89793333,1.0738,11.3472,0.9986,16.80286667,1.295666667,21.3184,3.449666667,10.974,3.649133333,5.935533333,0.329866667,27.48473333,0.765866667,28.68093333,13.53753333,13.13593333,7.215466667,33.99953333,0.5708,32.35953333,1.5676,5.6248,1.148266667,16.166,0.3524,34.64973333,1.602866667,9.472333333,1.242333333,18.81306667,0.868333333,26.46233333,2.865533333,23.18,4.796066667,8.631933333,1.5592,30.45906667,2.024933333,7.3074,1.394466667,17.01993333,3.028733333,24.50013333,2.485733333,16.535,0.5232,13.0994,2.3938,11.40366667,1.312266667,24.75093333,0.548466667,11.4718,-0.212266667
318,9.8384,3.5938,9.011666667,3.353466667,16.101,2.121466667,9.284,2.857133333,22.0008,11.39566667,16.5394,1.255466667,21.98473333,0.842866667,44.16566667,12.92666667,23.576,6.941066667,8.8338,0.4112,5.570133333,0.24,9.5118,1.100066667,31.2926,4.9776,8.768333333,1.9842,15.56393333,2.1922,10.698,1.800066667,9.541066667,2.049666667,26.37973333,2.3756,18.16346667,5.675133333,17.55246667,1.944266667,3.827066667,2.263133333,25.29526667,2.308333333,11.34093333,3.813533333,16.97506667,1.208,26.08306667,3.443333333,21.14426667,5.5596,14.8104,0.355133333,9.192066667,3.209133333,17.08693333,1.967733333,18.15193333,1.285933333,10.90906667,0.801933333,23.57693333,0.351666667,7.419133333,0.756733333,15.05246667,0.2204,8.371933333,1.9022,12.59186667,4.194466667,7.3124,2.0544,3.8112,-0.289266667,9.062333333,1.870333333,26.74813333,1.4412,23.5844,0.433666667,14.39086667,0.722466667,23.08013333,2.412333333,47.0098,5.132666667,9.0444,1.023533333,6.562,0.271733333,17.3172,1.5764,3.1788,0.055533333,30.78286667,4.158866667,24.656,3.597333333,7.361,2.748733333,23.4084,2.206133333,18.01453333,1.602733333,8.704266667,0.165733333,23.0818,1.669333333,7.008466667,1.3982,12.40546667,1.126933333,10.77086667,0.905,16.08386667,1.256066667,20.76326667,3.3402,10.37973333,3.380066667,5.609733333,0.4066,27.14406667,0.857733333,28.3944,13.0362,12.70506667,7.022133333,33.79673333,0.512866667,32.2814,1.614533333,5.422066667,1.105466667,15.41426667,0.274266667,34.71233333,1.574933333,9.1512,1.2606,18.44233333,0.946933333,26.4116,2.4096,22.73126667,4.349533333,8.123533333,1.300066667,30.83213333,1.8068,6.732133333,1.082733333,16.36893333,2.5328,23.71626667,2.2692,15.9844,0.424266667,12.22,2.0238,10.54093333,0.9502,23.86773333,0.425266667,10.65566667,-0.376266667
319,9.407733333,3.451866667,8.572733333,3.2282,15.8474,1.964466667,8.995,2.392933333,21.52353333,10.9906,16.2352,0.956133333,21.70186667,0.654,44.01933333,12.42033333,23.11146667,6.508733333,8.296066667,0.020866667,5.1854,-0.0348,8.902733333,0.677533333,31.37413333,4.787533333,8.449933333,1.871066667,15.4762,2.054733333,10.4752,1.578866667,9.088466667,1.997666667,26.19093333,2.277266667,17.99513333,5.3166,17.25493333,1.744466667,3.789533333,2.1016,25.3194,2.1508,11.1542,3.633133333,16.9258,1.1828,26.51666667,3.3086,21.54506667,5.415466667,14.78313333,0.164666667,8.975266667,3.110733333,17.18446667,1.736333333,18.0632,0.950266667,10.599,0.527266667,23.68606667,0.161266667,7.173533333,0.561133333,14.93386667,0.019466667,7.982266667,1.764466667,12.22993333,4.0012,7.078,1.929,3.640133333,-0.438066667,8.916333333,1.848666667,27.0874,1.399066667,23.50726667,0.2836,14.27986667,0.552533333,23.06853333,2.0544,48.25893333,5.064,8.9716,0.790466667,6.440066667,0.138133333,17.44993333,1.6988,2.966733333,-0.1062,31.0726,4.1638,24.76833333,3.409466667,7.318933333,2.716,23.67013333,2.0956,17.7816,1.633133333,8.4698,0.0626,23.05146667,1.500933333,6.432466667,1.328866667,11.87793333,0.9966,10.26066667,0.754733333,15.92353333,1.225733333,20.26033333,3.152333333,9.996733333,3.212066667,5.156933333,0.315466667,26.9968,0.6214,28.46866667,12.88946667,12.38553333,6.8722,33.8794,0.575666667,32.23066667,1.429,5.101533333,1.0112,15.16293333,0.082066667,34.84093333,1.279466667,8.921666667,1.047133333,18.15926667,0.812533333,26.742,2.387333333,22.84726667,3.950533333,7.695933333,1.167066667,31.54086667,1.643866667,6.4888,0.948333333,16.13373333,2.152533333,23.98666667,2.175933333,15.56,0.273133333,11.85746667,1.8514,10.08153333,0.541933333,23.9166,0.0776,10.227,-0.532
320,9.564666667,3.546533333,8.542733333,3.177,16.1508,2.04,9.1466,2.381066667,21.51893333,11.25586667,16.3214,0.987866667,21.80666667,0.5286,44.8948,12.49786667,23.15066667,6.524866667,8.39,-0.042333333,5.136733333,-0.108733333,8.9276,0.5552,31.82986667,4.810133333,8.4942,2.020466667,15.7106,2.111533333,10.54486667,1.532866667,9.2794,2.1156,26.65046667,2.285733333,18.193,5.460866667,17.5168,1.719666667,3.821533333,2.039066667,25.68526667,2.2204,11.22353333,3.785,17.56906667,1.233533333,27.0624,3.329733333,21.9232,5.533533333,14.85673333,0.125266667,9.037933333,3.336466667,17.2926,1.5306,18.07173333,0.9948,10.67873333,0.445666667,24.2794,0.076266667,7.3746,0.4338,15.10473333,-0.0838,8.076933333,1.7326,12.33266667,3.9686,7.162333333,1.887333333,3.7008,-0.665933333,8.8704,1.842066667,27.69386667,1.259333333,23.7234,0.292466667,14.4062,0.446333333,23.28993333,1.9258,49.37153333,5.0304,8.991466667,0.839533333,6.4746,-0.067933333,17.7886,1.4816,2.9424,-0.2254,31.1314,4.030933333,24.9578,3.1564,7.1696,2.429466667,23.5586,1.828266667,17.69653333,1.401466667,8.4902,-0.2212,23.39346667,1.191266667,6.302266667,0.9254,11.8736,0.658933333,10.0214,0.439133333,15.5322,0.732733333,20.61333333,2.936533333,9.612533333,2.848733333,4.977933333,-0.017733333,26.7218,0.226133333,28.28313333,12.68633333,12.36306667,6.3984,33.75413333,0.204533333,32.13846667,1.1166,4.795733333,0.648933333,15.1334,-0.2264,35.24713333,0.915466667,8.532466667,0.656866667,18.18393333,0.447533333,27.1674,2.370466667,23.0128,3.915866667,7.683666667,1.0538,31.9702,1.7604,6.6754,0.93,16.56926667,2.0892,24.3822,2.099133333,15.46366667,0.127533333,12.0096,1.9454,10.1904,0.318533333,23.90913333,0.142533333,10.35646667,-0.618533333
321,9.343266667,3.643933333,8.461933333,3.0336,15.9988,1.943466667,8.992066667,2.3432,21.21246667,10.77066667,16.08313333,0.990733333,21.65033333,0.4424,45.3708,12.22033333,23.14833333,6.199133333,7.8542,-0.169066667,4.952,-0.243466667,8.638333333,0.471933333,31.70346667,4.750866667,8.2398,1.9574,15.5844,1.961533333,10.18846667,1.320466667,9.082333333,1.915333333,26.56526667,2.014666667,18.14053333,5.119733333,16.98246667,1.545733333,3.5664,1.671,25.5156,1.974066667,11.001,3.360466667,17.5292,1.0738,27.22773333,3.0368,21.8304,5.2898,14.69526667,-0.0148,8.662666667,2.866533333,17.0372,1.2736,17.70146667,0.744533333,10.326,0.344266667,24.24013333,-0.191666667,6.752133333,0.119266667,14.56066667,-0.392866667,7.678,1.282666667,12.25286667,3.508933333,6.8016,1.525733333,3.338333333,-0.921266667,8.549866667,1.430066667,27.70253333,1.131866667,23.4564,0.046,13.99433333,0.326333333,23.096,1.622066667,49.85173333,4.637,8.623666667,0.741066667,5.975266667,-0.329,17.3952,1.1386,2.577,-0.549066667,31.19593333,3.857733333,24.59706667,2.8044,6.6562,2.199133333,23.32266667,1.453666667,17.14593333,1.042,8.136266667,-0.4406,23.03973333,0.904666667,5.796,0.497066667,11.33193333,0.417133333,9.433933333,0.169333333,15.0966,0.498933333,20.05353333,2.476266667,8.9216,2.4518,4.515533333,-0.010533333,26.00086667,-0.036466667,27.95246667,12.20726667,11.93986667,5.954666667,33.59713333,-0.0052,31.5968,0.730666667,4.209266667,0.480866667,14.6522,-0.4538,35.349,0.529666667,8.222733333,0.439933333,17.88646667,0.362733333,27.31366667,2.424266667,22.57666667,4.003333333,7.884866667,1.176266667,32.34666667,1.889533333,6.551266667,0.9454,16.67733333,2.1032,24.24833333,2.2586,15.27813333,0.357133333,11.76693333,1.8524,10.034,0.393866667,23.9996,0.399733333,9.885533333,-0.377466667
322,9.1038,3.569066667,8.4938,2.9432,15.87413333,1.850733333,8.782,2.383933333,21.0484,10.5018,15.90766667,0.955466667,21.58446667,0.460066667,46.1442,12.001,23.07813333,6.072933333,7.605133333,-0.145466667,4.646533333,-0.062266667,8.348733333,0.5014,31.68166667,4.622333333,7.8074,1.868466667,15.12413333,1.963333333,9.971933333,1.263666667,8.8186,1.905866667,26.5012,1.854333333,17.98746667,4.9258,16.74326667,1.341666667,3.474133333,1.518866667,25.31,1.983,10.91693333,3.295866667,17.7768,0.914733333,27.78666667,3.118533333,21.852,5.265933333,14.6222,0.1082,8.544,2.833666667,16.8694,1.318666667,17.8734,0.632133333,10.1728,0.390533333,24.22906667,-0.2672,6.625333333,0.183933333,14.28826667,-0.3594,7.542466667,1.085,12.38453333,3.517466667,6.8376,1.314733333,3.360133333,-0.723933333,8.160266667,1.332,27.94666667,1.174466667,23.7972,0.002666667,13.79873333,0.404266667,23.14346667,1.576333333,50.63693333,4.6682,8.442733333,0.670733333,5.751666667,-0.377333333,17.2986,1.2488,2.514333333,-0.575666667,31.39206667,4.089,24.7882,2.797933333,6.632733333,2.498266667,23.3054,1.6128,17.2316,1.102866667,8.098866667,-0.244666667,23.4016,0.913666667,5.722733333,0.592266667,11.09946667,0.7282,9.463066667,0.2828,15.19706667,0.669333333,20.0608,2.491333333,8.989,2.5408,4.4382,0.132266667,25.9622,0.1704,28.14486667,12.37453333,11.98206667,5.985933333,34.17186667,0.173266667,31.59653333,0.941933333,4.320666667,0.6844,14.5434,-0.349266667,35.87806667,0.814866667,8.157,0.575533333,17.7548,0.4834,27.2162,2.3588,22.1072,4.1894,7.601266667,1.220266667,32.59666667,1.818866667,6.2862,0.886466667,16.55446667,2.069466667,24.08766667,2.138333333,14.77786667,0.264533333,11.43533333,1.618866667,9.769866667,0.251733333,23.67866667,0.315733333,9.5476,-0.338333333
323,9.3758,3.6894,8.788,3.287933333,16.4844,2.067733333,9.2298,2.767666667,21.39053333,11.1664,16.4984,1.406333333,22.44433333,0.695866667,46.74213333,12.4616,23.42226667,6.694266667,8.110866667,0.216466667,4.954133333,0.368133333,8.8746,0.7372,32.00513333,4.8526,8.106733333,2.021066667,15.5376,2.0888,10.419,1.406133333,9.175,2.138533333,27.22093333,1.9148,18.48486667,5.166,17.2556,1.525,3.714533333,1.516066667,25.95693333,2.189933333,11.51346667,3.405533333,18.10346667,1.062866667,28.39953333,3.321,21.99593333,5.660866667,15.229,0.305533333,8.943,3.1996,17.4472,1.6532,18.62353333,0.91,10.44886667,0.6458,24.98746667,0.2128,7.239733333,0.743666667,14.8718,-0.056666667,8.119466667,1.4318,12.933,3.87,7.300533333,1.485333333,3.7132,-0.5018,8.4192,1.7022,28.4156,1.5452,24.06433333,0.423533333,14.13793333,0.742066667,23.83506667,1.8872,51.38093333,5.0412,8.607533333,0.925266667,6.1214,0.044133333,17.82853333,1.666466667,2.845733333,-0.353133333,32.0058,4.161866667,25.27033333,2.8814,6.853066667,2.7198,23.64633333,1.870466667,17.51973333,1.547933333,8.3622,0.032333333,23.96966667,1.006266667,6.105266667,0.759666667,11.49766667,1.059,10.00873333,0.549466667,15.6428,0.849533333,20.79653333,2.613733333,9.4566,2.9656,4.855866667,0.209866667,26.48713333,0.2998,28.91673333,13.01426667,12.5578,6.382866667,34.86833333,0.528333333,31.936,1.186266667,4.6382,1.065933333,15.0114,-0.0478,36.83213333,1.184666667,8.509466667,0.5526,18.48293333,0.726,27.25353333,2.557266667,22.4688,4.354533333,7.942,1.2872,33.08693333,1.978333333,6.456266667,1.223866667,17.4186,2.5902,25.12406667,2.402266667,15.18906667,0.5242,11.99306667,1.842133333,10.42633333,0.5502,24.44366667,0.498066667,10.30573333,-0.1448
324,9.646533333,3.810666667,9.3108,3.4288,16.727,2.153733333,9.428866667,3.087133333,21.85026667,11.32006667,16.71966667,1.275866667,22.74533333,0.6456,47.47933333,12.54813333,24.07933333,7.006466667,8.123466667,0.285,5.100333333,0.467466667,9.0922,0.736266667,32.404,4.933733333,8.103666667,1.996666667,15.57073333,1.792,10.47606667,1.315333333,9.197866667,1.8838,27.6076,1.742266667,18.73253333,5.226333333,17.55873333,1.355133333,3.554933333,1.3674,26.16833333,2.1778,11.60873333,3.1924,18.51373333,0.961933333,28.8106,3.166933333,21.9102,5.7846,15.42413333,0.293,9.073933333,3.106866667,17.71,1.606266667,19.1244,0.948466667,10.64546667,0.621266667,25.25233333,0.2624,7.294,0.669533333,15.0542,-0.207266667,8.112866667,1.3854,13.16593333,3.853733333,7.218,1.389333333,3.398533333,-0.5782,8.477266667,1.743466667,28.80246667,1.4112,24.194,0.349666667,14.3946,0.631133333,24.24813333,1.903333333,51.83226667,4.766733333,8.6526,0.963933333,6.1856,-0.130066667,18.2048,1.447733333,2.951666667,-0.4782,32.4064,4.2074,25.6366,3.1628,6.910533333,2.734333333,23.73453333,2.118933333,17.91853333,1.5014,8.594533333,-0.0326,24.34213333,1.181133333,6.463466667,0.7428,11.7942,1.0424,10.15786667,0.6496,15.95906667,0.895533333,21.26,2.577133333,9.670666667,2.926733333,4.9748,0.259333333,26.83273333,0.349533333,29.10146667,13.18726667,12.6718,6.392666667,35.0656,0.409733333,32.131,1.1556,4.887666667,1.1384,15.32953333,-0.124133333,37.2812,1.2436,8.7276,0.650266667,18.77713333,0.825066667,27.47733333,2.4722,22.9056,4.589266667,8.273466667,1.265,33.8248,2.108133333,6.6324,1.133066667,18.07333333,2.6406,25.324,2.260266667,15.68913333,0.566666667,12.2614,1.972466667,10.87866667,0.5784,24.80453333,0.4168,10.55406667,-0.1744
